country_name,vaccine_name,missing_data_count
Estonia,Meningococcal ACYW conjugate vaccine,2
Estonia,"Meningococcal ACYW conjugate vaccine, last dose",2
Estonia,Meningococcal B vaccine,2
Estonia,"Meningococcal B vaccine, last dose",2
Estonia,"Pertussis-containing vaccine, 4th dose (1st booster)",2
Eswatini,"DTP-containing vaccine, 1st dose",2
Eswatini,"Malaria vaccine, 1st dose",2
Eswatini,"Malaria vaccine, 3rd dose",2
Eswatini,"Malaria vaccine, 4th dose",2
Eswatini,Meningococcal ACYW conjugate vaccine,2
Eswatini,"Meningococcal ACYW conjugate vaccine, last dose",2
Eswatini,Meningococcal B vaccine,2
Eswatini,"Meningococcal B vaccine, last dose",2
Ethiopia,"DTP-containing vaccine, 3rd dose",2
Ethiopia,"HPV Female, final dose",2
Ethiopia,"Malaria vaccine, 1st dose",2
Ethiopia,"Malaria vaccine, 3rd dose",2
Ethiopia,"Malaria vaccine, 4th dose",2
Ethiopia,Meningococcal B vaccine,2
Ethiopia,"Meningococcal B vaccine, last dose",2
Ethiopia,"Polio, 3rd dose",2
Fiji,"HepB, birth dose total (including those given within and after 24 hours of birth)",2
Fiji,Meningococcal ACYW conjugate vaccine,2
Fiji,"Meningococcal ACYW conjugate vaccine, last dose",2
Fiji,Meningococcal B vaccine,2
Fiji,"Meningococcal B vaccine, last dose",2
Finland,Influenza child age group 2,2
Finland,Meningococcal ACYW conjugate vaccine,2
Finland,"Meningococcal ACYW conjugate vaccine, last dose",2
Finland,Meningococcal B vaccine,2
Finland,"Meningococcal B vaccine, last dose",2
France,Influenza chronic pediatric,2
France,"Meningococcal ACYW conjugate vaccine, last dose",2
French Polynesia,Meningococcal ACYW conjugate vaccine,2
French Polynesia,"Meningococcal ACYW conjugate vaccine, last dose",2
French Polynesia,Meningococcal B vaccine,2
French Polynesia,"Meningococcal B vaccine, last dose",2
Gabon,"Malaria vaccine, 1st dose",2
Gabon,"Malaria vaccine, 3rd dose",2
Gabon,"Malaria vaccine, 4th dose",2
Gabon,Meningococcal ACYW conjugate vaccine,2
Gabon,"Meningococcal ACYW conjugate vaccine, last dose",2
Gabon,Meningococcal B vaccine,2
Gabon,"Meningococcal B vaccine, last dose",2
Gambia,"Malaria vaccine, 1st dose",2
Gambia,"Malaria vaccine, 3rd dose",2
Gambia,"Malaria vaccine, 4th dose",2
Gambia,Meningococcal B vaccine,2
Gambia,"Meningococcal B vaccine, last dose",2
Gambia,"Pneumococcal conjugate vaccine, 2nd dose",2
Georgia,"Inactivated polio-containing vaccine, 1st dose",2
Georgia,Influenza older persons,2
Georgia,Meningococcal ACYW conjugate vaccine,2
Georgia,"Meningococcal ACYW conjugate vaccine, last dose",2
Georgia,Meningococcal B vaccine,2
Georgia,"Meningococcal B vaccine, last dose",2
Germany,"HPV Female, final dose",2
Germany,Influenza chronic adult,2
Germany,Influenza older persons,2
Germany,Influenza pregnant women,2
Germany,Meningococcal ACYW conjugate vaccine,2
Germany,"Meningococcal ACYW conjugate vaccine, last dose",2
Germany,Meningococcal B vaccine,2
Germany,"Meningococcal B vaccine, last dose",2
Ghana,"DTP-containing vaccine, 1st dose",2
Ghana,"DTP-containing vaccine, 3rd dose",2
Ghana,Meningococcal B vaccine,2
Ghana,"Meningococcal B vaccine, last dose",2
Ghana,"Polio, 3rd dose",2
Greece,Meningococcal ACYW conjugate vaccine,2
Greece,"Meningococcal ACYW conjugate vaccine, last dose",2
Greece,Meningococcal B vaccine,2
Greece,"Meningococcal B vaccine, last dose",2
Grenada,"DTP-containing vaccine, 1st dose",2
Grenada,Meningococcal ACYW conjugate vaccine,2
Grenada,"Meningococcal ACYW conjugate vaccine, last dose",2
Grenada,Meningococcal B vaccine,2
Grenada,"Meningococcal B vaccine, last dose",2
Guam,Influenza other,2
Guam,"Meningococcal ACYW conjugate vaccine, last dose",2
Guam,"Meningococcal B vaccine, last dose",2
Guatemala,Influenza chronic pediatric,2
Guatemala,Influenza pregnant women,2
Guatemala,Meningococcal ACYW conjugate vaccine,2
Guatemala,"Meningococcal ACYW conjugate vaccine, last dose",2
Guatemala,Meningococcal B vaccine,2
Guatemala,"Meningococcal B vaccine, last dose",2
Guinea,BCG (Baccille Calmette Guérin) vaccine,2
Guinea,"DTP-containing vaccine, 3rd dose",2
Guinea,"Inactivated polio-containing vaccine, 1st dose",2
Guinea,"Malaria vaccine, 1st dose",2
Guinea,"Malaria vaccine, 3rd dose",2
Guinea,"Malaria vaccine, 4th dose",2
Guinea,"Measles-containing vaccine, 1st dose",2
Guinea,Meningococcal B vaccine,2
Guinea,"Meningococcal B vaccine, last dose",2
Guinea,"Polio, 3rd dose",2
Guinea-Bissau,Influenza other,2
Guinea-Bissau,"Malaria vaccine, 1st dose",2
Guinea-Bissau,"Malaria vaccine, 3rd dose",2
Guinea-Bissau,"Malaria vaccine, 4th dose",2
Guinea-Bissau,Meningococcal B vaccine,2
Guinea-Bissau,"Meningococcal B vaccine, last dose",2
Guyana,BCG (Baccille Calmette Guérin) vaccine,2
Guyana,"Diphtheria-containing vaccine, 4th dose (1st booster)",2
Guyana,"HPV Male, final dose",2
Guyana,"HPV Vaccination program coverage, first dose, females",2
Guyana,"HPV Vaccination program coverage, last dose, females",2
Guyana,"Inactivated polio-containing vaccine, 1st dose",2
Guyana,Meningococcal ACYW conjugate vaccine,2
Guyana,"Meningococcal ACYW conjugate vaccine, last dose",2
Guyana,Meningococcal B vaccine,2
Guyana,"Meningococcal B vaccine, last dose",2
Haiti,Meningococcal ACYW conjugate vaccine,2
Haiti,"Meningococcal ACYW conjugate vaccine, last dose",2
Haiti,Meningococcal B vaccine,2
Haiti,"Meningococcal B vaccine, last dose",2
Honduras,"Inactivated polio-containing vaccine, 1st dose",2
Honduras,Meningococcal ACYW conjugate vaccine,2
Honduras,"Meningococcal ACYW conjugate vaccine, last dose",2
Honduras,Meningococcal B vaccine,2
Honduras,"Meningococcal B vaccine, last dose",2
Honduras,"Rotavirus, 1st dose",2
Hungary,Influenza pregnant women,2
Hungary,Meningococcal ACYW conjugate vaccine,2
Hungary,"Meningococcal ACYW conjugate vaccine, last dose",2
Hungary,Meningococcal B vaccine,2
Hungary,"Meningococcal B vaccine, last dose",2
Iceland,"HPV Vaccination program coverage, last dose, females",2
Iceland,Meningococcal ACYW conjugate vaccine,2
Iceland,"Meningococcal ACYW conjugate vaccine, last dose",2
Iceland,Meningococcal B vaccine,2
Iceland,"Meningococcal B vaccine, last dose",2
India,"Malaria vaccine, 1st dose",2
India,"Malaria vaccine, 3rd dose",2
India,"Malaria vaccine, 4th dose",2
India,Meningococcal ACYW conjugate vaccine,2
India,"Meningococcal ACYW conjugate vaccine, last dose",2
India,Meningococcal B vaccine,2
India,"Meningococcal B vaccine, last dose",2
India,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",2
Indonesia,"DTP-containing vaccine, 3rd dose",2
Indonesia,"Malaria vaccine, 1st dose",2
Indonesia,"Malaria vaccine, 3rd dose",2
Indonesia,"Malaria vaccine, 4th dose",2
Indonesia,Meningococcal ACYW conjugate vaccine,2
Indonesia,"Meningococcal ACYW conjugate vaccine, last dose",2
Indonesia,Meningococcal B vaccine,2
Indonesia,"Meningococcal B vaccine, last dose",2
Indonesia,"Polio, 3rd dose",2
Iran (Islamic Republic of),"Malaria vaccine, 1st dose",2
Iran (Islamic Republic of),"Malaria vaccine, 3rd dose",2
Iran (Islamic Republic of),"Malaria vaccine, 4th dose",2
Iran (Islamic Republic of),Meningococcal ACYW conjugate vaccine,2
Iran (Islamic Republic of),"Meningococcal ACYW conjugate vaccine, last dose",2
Iran (Islamic Republic of),Meningococcal B vaccine,2
Iran (Islamic Republic of),"Meningococcal B vaccine, last dose",2
Iraq,BCG (Baccille Calmette Guérin) vaccine,2
Iraq,"DTP-containing vaccine, 1st dose",2
Iraq,"DTP-containing vaccine, 3rd dose",2
Iraq,"Diphtheria-containing vaccine, 4th dose (1st booster)",2
Iraq,Influenza other,2
Iraq,"Malaria vaccine, 1st dose",2
Iraq,"Malaria vaccine, 3rd dose",2
Iraq,"Malaria vaccine, 4th dose",2
Iraq,Meningococcal ACYW conjugate vaccine,2
Iraq,"Meningococcal ACYW conjugate vaccine, last dose",2
Iraq,Meningococcal B vaccine,2
Iraq,"Meningococcal B vaccine, last dose",2
Iraq,"Pertussis-containing vaccine, 4th dose (1st booster)",2
Iraq,"Polio, 3rd dose",2
Iraq,"Tetanus-containing vaccine, 4th dose (1st booster)",2
Ireland,Influenza child age group 1,2
Ireland,Meningococcal B vaccine,2
Israel,"HepB, birth dose total (including those given within and after 24 hours of birth)",2
Israel,Influenza chronic children and adults,2
Israel,Meningococcal ACYW conjugate vaccine,2
Israel,Meningococcal B vaccine,2
Italy,"Diphtheria-containing vaccine, 4th dose (1st booster)",2
Italy,"Diphtheria-containing vaccine, 5th dose (2nd booster)",2
Italy,Influenza older persons,2
Italy,"Meningococcal ACYW conjugate vaccine, last dose",2
Italy,"Meningococcal B vaccine, last dose",2
Italy,"Tetanus-containing vaccine, 4th dose (1st booster)",2
Italy,"Tetanus-containing vaccine, 5th dose (2nd booster)",2
Jamaica,BCG (Baccille Calmette Guérin) vaccine,2
Jamaica,"Diphtheria-containing vaccine, 5th dose (2nd booster)",2
Jamaica,"HPV Female, final dose",2
Jamaica,Influenza child age group 1,2
Jamaica,Influenza health care workers,2
Jamaica,Influenza other,2
Jamaica,Meningococcal ACYW conjugate vaccine,2
Jamaica,"Meningococcal ACYW conjugate vaccine, last dose",2
Jamaica,Meningococcal B vaccine,2
Jamaica,"Meningococcal B vaccine, last dose",2
Jamaica,"Tetanus-containing vaccine, 5th dose (2nd booster)",2
Japan,"Diphtheria-containing vaccine, 4th dose (1st booster)",2
Japan,"Diphtheria-containing vaccine, 5th dose (2nd booster)",2
Japan,"HPV Female, final dose",2
Japan,"Inactivated polio-containing vaccine, 1st dose",2
Japan,"Japanese encephalitis vaccine, 1st dose",2
Japan,Meningococcal ACYW conjugate vaccine,2
Japan,"Meningococcal ACYW conjugate vaccine, last dose",2
Japan,Meningococcal B vaccine,2
Japan,"Meningococcal B vaccine, last dose",2
Japan,"Pertussis-containing vaccine, 4th dose (1st booster)",2
Japan,"Tetanus-containing vaccine, 4th dose (1st booster)",2
Japan,"Tetanus-containing vaccine, 5th dose (2nd booster)",2
Jordan,Influenza other,2
Jordan,"Malaria vaccine, 1st dose",2
Jordan,"Malaria vaccine, 3rd dose",2
Jordan,"Malaria vaccine, 4th dose",2
Jordan,Meningococcal ACYW conjugate vaccine,2
Jordan,"Meningococcal ACYW conjugate vaccine, last dose",2
Jordan,Meningococcal B vaccine,2
Jordan,"Meningococcal B vaccine, last dose",2
Kazakhstan,"DTP-containing vaccine, 1st dose",2
Kazakhstan,"DTP-containing vaccine, 3rd dose",2
Kazakhstan,Influenza pregnant women,2
Kazakhstan,Meningococcal ACYW conjugate vaccine,2
Kazakhstan,Meningococcal B vaccine,2
Kazakhstan,"Meningococcal B vaccine, last dose",2
Kenya,Meningococcal B vaccine,2
Kenya,"Meningococcal B vaccine, last dose",2
Kiribati,Meningococcal ACYW conjugate vaccine,2
Kiribati,"Meningococcal ACYW conjugate vaccine, last dose",2
Kiribati,Meningococcal B vaccine,2
Kiribati,"Meningococcal B vaccine, last dose",2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Influenza health care workers,2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Influenza older persons,2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Influenza pregnant women,2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Meningococcal ACYW conjugate vaccine,2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),"Meningococcal ACYW conjugate vaccine, last dose",2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Meningococcal B vaccine,2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),"Meningococcal B vaccine, last dose",2
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Typhoid,2
Kuwait,"Malaria vaccine, 1st dose",2
Kuwait,"Malaria vaccine, 3rd dose",2
Kuwait,"Malaria vaccine, 4th dose",2
Kuwait,"Meningococcal ACYW conjugate vaccine, last dose",2
Kuwait,Meningococcal B vaccine,2
Kuwait,"Meningococcal B vaccine, last dose",2
Kuwait,"Pneumococcal conjugate vaccine, 1st dose",2
Kuwait,"Pneumococcal conjugate vaccine, 2nd dose",2
Kuwait,Typhoid,2
Kyrgyzstan,Influenza other,2
Kyrgyzstan,"Measles-containing vaccine, 1st dose",2
Kyrgyzstan,Meningococcal ACYW conjugate vaccine,2
Kyrgyzstan,"Meningococcal ACYW conjugate vaccine, last dose",2
Kyrgyzstan,Meningococcal B vaccine,2
Kyrgyzstan,"Meningococcal B vaccine, last dose",2
Kyrgyzstan,"Polio, 3rd dose",2
Lao People's Democratic Republic,"Japanese encephalitis vaccine, 1st dose",2
Lao People's Democratic Republic,Meningococcal ACYW conjugate vaccine,2
Lao People's Democratic Republic,"Meningococcal ACYW conjugate vaccine, last dose",2
Lao People's Democratic Republic,Meningococcal B vaccine,2
Lao People's Democratic Republic,"Meningococcal B vaccine, last dose",2
Lao People's Democratic Republic,"Pneumococcal conjugate vaccine, 2nd dose",2
Latvia,Influenza older persons,2
Latvia,Influenza other,2
Latvia,Meningococcal ACYW conjugate vaccine,2
Latvia,"Meningococcal ACYW conjugate vaccine, last dose",2
Latvia,Meningococcal B vaccine,2
Latvia,"Meningococcal B vaccine, last dose",2
Latvia,"Rubella-containing vaccine, 1st dose",2
Lebanon,"Malaria vaccine, 1st dose",2
Lebanon,"Malaria vaccine, 3rd dose",2
Lebanon,"Malaria vaccine, 4th dose",2
Lebanon,Meningococcal ACYW conjugate vaccine,2
Lebanon,"Meningococcal ACYW conjugate vaccine, last dose",2
Lebanon,Meningococcal B vaccine,2
Lebanon,"Meningococcal B vaccine, last dose",2
Lesotho,"Malaria vaccine, 1st dose",2
Lesotho,"Malaria vaccine, 3rd dose",2
Lesotho,"Malaria vaccine, 4th dose",2
Lesotho,"Measles-containing vaccine, 1st dose",2
Lesotho,Meningococcal ACYW conjugate vaccine,2
Lesotho,"Meningococcal ACYW conjugate vaccine, last dose",2
Lesotho,Meningococcal B vaccine,2
Lesotho,"Meningococcal B vaccine, last dose",2
Liberia,"HPV Female, final dose",2
Liberia,"Malaria vaccine, 1st dose",2
Liberia,"Malaria vaccine, 3rd dose",2
Liberia,"Malaria vaccine, 4th dose",2
Liberia,Meningococcal ACYW conjugate vaccine,2
Liberia,"Meningococcal ACYW conjugate vaccine, last dose",2
Liberia,Meningococcal B vaccine,2
Liberia,"Meningococcal B vaccine, last dose",2
Liberia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",2
Libya,"Diphtheria-containing vaccine, 4th dose (1st booster)",2
Libya,"Malaria vaccine, 1st dose",2
Libya,"Malaria vaccine, 3rd dose",2
Libya,"Malaria vaccine, 4th dose",2
Libya,Meningococcal B vaccine,2
Libya,"Meningococcal B vaccine, last dose",2
Lithuania,"DTP-containing vaccine, 3rd dose",2
Lithuania,Influenza child age group 1,2
Lithuania,"Measles-containing vaccine, 1st dose",2
Lithuania,Meningococcal ACYW conjugate vaccine,2
Lithuania,"Meningococcal ACYW conjugate vaccine, last dose",2
Lithuania,Meningococcal B vaccine,2
Lithuania,"Polio, 3rd dose",2
Luxembourg,Meningococcal ACYW conjugate vaccine,2
Luxembourg,"Meningococcal ACYW conjugate vaccine, last dose",2
Luxembourg,Meningococcal B vaccine,2
Luxembourg,"Meningococcal B vaccine, last dose",2
Madagascar,"Malaria vaccine, 1st dose",2
Madagascar,"Malaria vaccine, 3rd dose",2
Madagascar,"Malaria vaccine, 4th dose",2
Madagascar,Meningococcal ACYW conjugate vaccine,2
Madagascar,"Meningococcal ACYW conjugate vaccine, last dose",2
Madagascar,Meningococcal B vaccine,2
Madagascar,"Meningococcal B vaccine, last dose",2
Malawi,"Malaria vaccine, 1st dose",2
Malawi,"Malaria vaccine, 3rd dose",2
Malawi,"Malaria vaccine, 4th dose",2
Malawi,Meningococcal ACYW conjugate vaccine,2
Malawi,"Meningococcal ACYW conjugate vaccine, last dose",2
Malawi,Meningococcal B vaccine,2
Malawi,"Meningococcal B vaccine, last dose",2
Malaysia,"Diphtheria-containing vaccine, 4th dose (1st booster)",2
Malaysia,"HPV Vaccination coverage by age 15, first dose, females",2
Malaysia,Meningococcal ACYW conjugate vaccine,2
Malaysia,"Meningococcal ACYW conjugate vaccine, last dose",2
Malaysia,Meningococcal B vaccine,2
Malaysia,"Meningococcal B vaccine, last dose",2
Malaysia,"Pertussis-containing vaccine, 4th dose (1st booster)",2
Malaysia,"Tetanus-containing vaccine, 4th dose (1st booster)",2
Maldives,"Inactivated polio-containing vaccine, 1st dose",2
Maldives,"Malaria vaccine, 1st dose",2
Maldives,"Malaria vaccine, 3rd dose",2
Maldives,"Malaria vaccine, 4th dose",2
Maldives,Meningococcal ACYW conjugate vaccine,2
Maldives,"Meningococcal ACYW conjugate vaccine, last dose",2
Maldives,Meningococcal B vaccine,2
Maldives,"Meningococcal B vaccine, last dose",2
Mali,"Malaria vaccine, 1st dose",2
Mali,"Malaria vaccine, 3rd dose",2
Mali,"Malaria vaccine, 4th dose",2
Mali,"Meningococcal A conjugate vaccine, last dose",2
Mali,Meningococcal B vaccine,2
Mali,"Meningococcal B vaccine, last dose",2
Malta,Influenza older persons,2
Marshall Islands,"HPV Female, final dose",2
Marshall Islands,"HPV Vaccination program coverage, first dose, females",2
Marshall Islands,Meningococcal ACYW conjugate vaccine,2
Marshall Islands,"Meningococcal ACYW conjugate vaccine, last dose",2
Marshall Islands,Meningococcal B vaccine,2
Marshall Islands,"Meningococcal B vaccine, last dose",2
Marshall Islands,"Pneumococcal conjugate vaccine, 1st dose",2
Marshall Islands,"Pneumococcal conjugate vaccine, 2nd dose",2
Marshall Islands,"Rotavirus, 1st dose",2
Mauritania,"Malaria vaccine, 1st dose",2
Mauritania,"Malaria vaccine, 3rd dose",2
Mauritania,"Malaria vaccine, 4th dose",2
Mauritania,Meningococcal B vaccine,2
Mauritania,"Meningococcal B vaccine, last dose",2
Mauritius,"HPV Female, final dose",2
Mauritius,Influenza older persons,2
Mauritius,"Malaria vaccine, 1st dose",2
Mauritius,"Malaria vaccine, 3rd dose",2
Mauritius,"Malaria vaccine, 4th dose",2
Mauritius,Meningococcal ACYW conjugate vaccine,2
Mauritius,"Meningococcal ACYW conjugate vaccine, last dose",2
Mauritius,Meningococcal B vaccine,2
Mauritius,"Meningococcal B vaccine, last dose",2
Mexico,"DTP-containing vaccine, 1st dose",2
Mexico,"HPV Vaccination program coverage, first dose, females",2
Mexico,"HPV Vaccination program coverage, last dose, females",2
Mexico,"Inactivated polio-containing vaccine, 1st dose",2
Mexico,Meningococcal ACYW conjugate vaccine,2
Mexico,"Meningococcal ACYW conjugate vaccine, last dose",2
Mexico,Meningococcal B vaccine,2
Mexico,"Meningococcal B vaccine, last dose",2
Mexico,"Rotavirus, last dose",2
