country_name,vaccine_name,avg_coverage,total_cases
Namibia,"Tetanus-containing vaccine, 6th dose (3rd booster)",,1019724.0
Namibia,Typhoid conjugate vaccine,,509862.0
Nauru,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,5640.0
Nauru,"Fractional inactivated polio-containing vaccine, 1st dose",,5640.0
Nauru,"Fractional inactivated polio-containing vaccine, 2nd dose",,5640.0
Nauru,"HPV Male, final dose",,5640.0
Nauru,"HPV Vaccination coverage by age 15, first dose, females",,7896.0
Nauru,"HPV Vaccination coverage by age 15, first dose, males",,7896.0
Nauru,"HPV Vaccination coverage by age 15, last dose, females",,7896.0
Nauru,"HPV Vaccination coverage by age 15, last dose, males",,7896.0
Nauru,"HPV Vaccination program coverage, first dose, females",,7896.0
Nauru,"HPV Vaccination program coverage, first dose, males",,7896.0
Nauru,"HPV Vaccination program coverage, last dose, females",,7896.0
Nauru,"HPV Vaccination program coverage, last dose, males",,7896.0
Nauru,"Inactivated polio-containing vaccine, 2nd dose",,3948.0
Nauru,Influenza all persons above >6 months (universal recommendation),,2820.0
Nauru,Influenza child age group 1,,2820.0
Nauru,Influenza child age group 2,,2820.0
Nauru,Influenza chronic adult,,2820.0
Nauru,Influenza chronic children and adults,,2820.0
Nauru,Influenza chronic pediatric,,2820.0
Nauru,Influenza health care workers,,2820.0
Nauru,Influenza older persons,,2820.0
Nauru,Influenza other,,1128.0
Nauru,Influenza pregnant women,,2820.0
Nauru,Influenza residents living in long term care facilities,,2820.0
Nauru,Influenza travellers (incl. Hajj pilgrimage),,2820.0
Nauru,Japanese encephalitis,,16356.0
Nauru,"Japanese encephalitis vaccine, 1st dose",,2820.0
Nauru,"Japanese encephalitis vaccine, last dose",,2820.0
Nauru,Meningococcal A conjugate vaccine,,6768.0
Nauru,Meningococcal ACYW conjugate vaccine,,1128.0
Nauru,Meningococcal B vaccine,,1128.0
Nauru,"Pertussis-containing vaccine, pregnant women",,2256.0
Nauru,Protection at birth (PAB) against neonatal tetanus,,9588.0
Nauru,"Tetanus-containing vaccine, 6th dose (3rd booster)",,5640.0
Nauru,Typhoid,,3384.0
Nauru,Typhoid conjugate vaccine,,2256.0
Nauru,"Vitamin A, 1st dose",,36096.0
Nauru,Yellow fever vaccine,,32148.0
Nepal,"Diphtheria-containing vaccine, 4th dose (1st booster)",,12101712.0
Nepal,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,12101712.0
Nepal,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,12101712.0
Nepal,"HPV Female, final dose",,12101712.0
Nepal,"HPV Male, final dose",,12101712.0
Nepal,"HPV Vaccination coverage by age 15, first dose, females",,14118664.0
Nepal,"HPV Vaccination coverage by age 15, first dose, males",,14118664.0
Nepal,"HPV Vaccination coverage by age 15, last dose, females",,14118664.0
Nepal,"HPV Vaccination coverage by age 15, last dose, males",,14118664.0
Nepal,"HPV Vaccination program coverage, first dose, females",,14118664.0
Nepal,"HPV Vaccination program coverage, first dose, males",,14118664.0
Nepal,"HPV Vaccination program coverage, last dose, females",,14118664.0
Nepal,"HPV Vaccination program coverage, last dose, males",,14118664.0
Nepal,"HepB, birth dose (given within 24 hours of birth)",,72610272.0
Nepal,"HepB, birth dose total (including those given within and after 24 hours of birth)",,16135616.0
Nepal,"Inactivated polio-containing vaccine, 2nd dose",,9076284.0
Nepal,Influenza all persons above >6 months (universal recommendation),,6050856.0
Nepal,Influenza child age group 1,,6050856.0
Nepal,Influenza child age group 2,,6050856.0
Nepal,Influenza chronic adult,,6050856.0
Nepal,Influenza chronic children and adults,,5042380.0
Nepal,Influenza chronic pediatric,,6050856.0
Nepal,Influenza health care workers,,6050856.0
Nepal,Influenza older persons,,6050856.0
Nepal,Influenza other,,3025428.0
Nepal,Influenza pregnant women,,6050856.0
Nepal,Influenza residents living in long term care facilities,,6050856.0
Nepal,Influenza travellers (incl. Hajj pilgrimage),,5042380.0
Nepal,"Malaria vaccine, 1st dose",,2016952.0
Nepal,"Malaria vaccine, 3rd dose",,2016952.0
Nepal,"Malaria vaccine, 4th dose",,2016952.0
Nepal,Meningococcal A conjugate vaccine,,12101712.0
Nepal,Meningococcal ACYW conjugate vaccine,,2016952.0
Nepal,"Meningococcal ACYW conjugate vaccine, last dose",,2016952.0
Nepal,Meningococcal B vaccine,,2016952.0
Nepal,"Meningococcal B vaccine, last dose",,2016952.0
Nepal,"Pertussis-containing vaccine, 4th dose (1st booster)",,12101712.0
Nepal,"Pertussis-containing vaccine, pregnant women",,6050856.0
Nepal,"Tetanus-containing vaccine, 4th dose (1st booster)",,12101712.0
Nepal,"Tetanus-containing vaccine, 5th dose (2nd booster)",,12101712.0
Nepal,"Tetanus-containing vaccine, 6th dose (3rd booster)",,12101712.0
Nepal,Typhoid,,6050856.0
Nepal,Yellow fever vaccine,,69584844.0
Netherlands (Kingdom of the),BCG (Baccille Calmette Guérin) vaccine,,10518665.0
Netherlands (Kingdom of the),"Fractional inactivated polio-containing vaccine, 1st dose",,1883940.0
Netherlands (Kingdom of the),"Fractional inactivated polio-containing vaccine, 2nd dose",,1883940.0
Netherlands (Kingdom of the),"HPV Vaccination coverage by age 15, first dose, males",,2197930.0
Netherlands (Kingdom of the),"HPV Vaccination coverage by age 15, last dose, males",,2197930.0
Netherlands (Kingdom of the),Influenza all persons above >6 months (universal recommendation),,941970.0
Netherlands (Kingdom of the),Influenza child age group 1,,941970.0
Netherlands (Kingdom of the),Influenza child age group 2,,941970.0
Netherlands (Kingdom of the),Influenza chronic pediatric,,941970.0
Netherlands (Kingdom of the),Influenza health care workers,,941970.0
Netherlands (Kingdom of the),Influenza other,,470985.0
Netherlands (Kingdom of the),Influenza pregnant women,,941970.0
Netherlands (Kingdom of the),Influenza residents living in long term care facilities,,941970.0
Netherlands (Kingdom of the),Influenza travellers (incl. Hajj pilgrimage),,784975.0
Netherlands (Kingdom of the),Japanese encephalitis,,5651820.0
Netherlands (Kingdom of the),Meningococcal A conjugate vaccine,,1883940.0
Netherlands (Kingdom of the),Meningococcal B vaccine,,313990.0
Netherlands (Kingdom of the),"Meningococcal B vaccine, last dose",,313990.0
Netherlands (Kingdom of the),"Pneumococcal conjugate vaccine, 1st dose",,5023840.0
Netherlands (Kingdom of the),"Pneumococcal conjugate vaccine, 2nd dose",,3767880.0
Netherlands (Kingdom of the),Protection at birth (PAB) against neonatal tetanus,,2982905.0
Netherlands (Kingdom of the),"Rotavirus, 1st dose",,5023840.0
Netherlands (Kingdom of the),"Rotavirus, last dose",,7849750.0
Netherlands (Kingdom of the),Typhoid,,941970.0
Netherlands (Kingdom of the),Typhoid conjugate vaccine,,941970.0
Netherlands (Kingdom of the),"Vitamin A, 1st dose",,10361670.0
Netherlands (Kingdom of the),Yellow fever vaccine,,10361670.0
New Caledonia,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,30246.0
New Caledonia,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,30246.0
New Caledonia,"Fractional inactivated polio-containing vaccine, 1st dose",,30246.0
New Caledonia,"Fractional inactivated polio-containing vaccine, 2nd dose",,30246.0
New Caledonia,"HPV Male, final dose",,30246.0
New Caledonia,Influenza all persons above >6 months (universal recommendation),,15123.0
New Caledonia,Influenza child age group 1,,15123.0
New Caledonia,Influenza child age group 2,,15123.0
New Caledonia,Influenza chronic adult,,15123.0
New Caledonia,Influenza chronic children and adults,,10082.0
New Caledonia,Influenza chronic pediatric,,15123.0
New Caledonia,Influenza health care workers,,15123.0
New Caledonia,Influenza older persons,,15123.0
New Caledonia,Influenza other,,10082.0
New Caledonia,Influenza pregnant women,,15123.0
New Caledonia,Influenza residents living in long term care facilities,,15123.0
New Caledonia,Influenza travellers (incl. Hajj pilgrimage),,10082.0
New Caledonia,Japanese encephalitis,,60492.0
New Caledonia,"Japanese encephalitis vaccine, 1st dose",,15123.0
New Caledonia,"Japanese encephalitis vaccine, last dose",,15123.0
New Caledonia,Meningococcal A conjugate vaccine,,20164.0
New Caledonia,Meningococcal ACYW conjugate vaccine,,10082.0
New Caledonia,"Meningococcal ACYW conjugate vaccine, last dose",,10082.0
New Caledonia,Meningococcal B vaccine,,10082.0
New Caledonia,"Meningococcal B vaccine, last dose",,10082.0
New Caledonia,"Pertussis-containing vaccine, pregnant women",,20164.0
New Caledonia,Protection at birth (PAB) against neonatal tetanus,,40328.0
New Caledonia,"Rotavirus, 1st dose",,65533.0
New Caledonia,"Rotavirus, last dose",,65533.0
New Caledonia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",,136107.0
New Caledonia,"Tetanus-containing vaccine, 5th dose (2nd booster)",,30246.0
New Caledonia,"Tetanus-containing vaccine, 6th dose (3rd booster)",,30246.0
New Caledonia,Typhoid,,10082.0
New Caledonia,Typhoid conjugate vaccine,,20164.0
New Caledonia,"Vitamin A, 1st dose",,191558.0
New Caledonia,Yellow fever vaccine,,151230.0
New Zealand,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,729216.0
New Zealand,"Fractional inactivated polio-containing vaccine, 1st dose",,729216.0
New Zealand,"Fractional inactivated polio-containing vaccine, 2nd dose",,729216.0
New Zealand,Influenza child age group 2,,364608.0
New Zealand,Influenza chronic adult,,364608.0
New Zealand,Influenza chronic children and adults,,303840.0
New Zealand,Influenza chronic pediatric,,364608.0
New Zealand,Influenza residents living in long term care facilities,,364608.0
New Zealand,Influenza travellers (incl. Hajj pilgrimage),,303840.0
New Zealand,Japanese encephalitis,,1823040.0
New Zealand,"Japanese encephalitis vaccine, 1st dose",,364608.0
New Zealand,"Japanese encephalitis vaccine, last dose",,364608.0
New Zealand,Meningococcal A conjugate vaccine,,729216.0
New Zealand,Meningococcal ACYW conjugate vaccine,,121536.0
New Zealand,"Meningococcal ACYW conjugate vaccine, last dose",,121536.0
New Zealand,Meningococcal B vaccine,,121536.0
New Zealand,"Meningococcal B vaccine, last dose",,121536.0
New Zealand,"Pertussis-containing vaccine, pregnant women",,364608.0
New Zealand,Protection at birth (PAB) against neonatal tetanus,,1093824.0
New Zealand,"Tetanus-containing vaccine, 6th dose (3rd booster)",,729216.0
New Zealand,Typhoid,,364608.0
New Zealand,Typhoid conjugate vaccine,,364608.0
New Zealand,"Vitamin A, 1st dose",,4010688.0
New Zealand,Yellow fever vaccine,,3949920.0
Nicaragua,"Fractional inactivated polio-containing vaccine, 1st dose",,310500.0
Nicaragua,"Fractional inactivated polio-containing vaccine, 2nd dose",,310500.0
Nicaragua,"HPV Female, final dose",,310500.0
Nicaragua,"HPV Male, final dose",,310500.0
Nicaragua,"HPV Vaccination coverage by age 15, first dose, females",,362250.0
Nicaragua,"HPV Vaccination coverage by age 15, first dose, males",,362250.0
Nicaragua,"HPV Vaccination coverage by age 15, last dose, females",,362250.0
Nicaragua,"HPV Vaccination coverage by age 15, last dose, males",,362250.0
Nicaragua,"HPV Vaccination program coverage, first dose, males",,362250.0
Nicaragua,"HPV Vaccination program coverage, last dose, females",,362250.0
Nicaragua,"HPV Vaccination program coverage, last dose, males",,362250.0
Nicaragua,"HepB, birth dose (given within 24 hours of birth)",,1863000.0
Nicaragua,"HepB, birth dose total (including those given within and after 24 hours of birth)",,414000.0
Nicaragua,Influenza all persons above >6 months (universal recommendation),,155250.0
Nicaragua,Influenza child age group 1,,155250.0
Nicaragua,Influenza child age group 2,,155250.0
Nicaragua,Influenza residents living in long term care facilities,,155250.0
Nicaragua,Influenza travellers (incl. Hajj pilgrimage),,129375.0
Nicaragua,Japanese encephalitis,,646875.0
Nicaragua,Meningococcal A conjugate vaccine,,310500.0
Nicaragua,Meningococcal ACYW conjugate vaccine,,51750.0
Nicaragua,"Meningococcal ACYW conjugate vaccine, last dose",,51750.0
Nicaragua,Meningococcal B vaccine,,51750.0
Nicaragua,"Meningococcal B vaccine, last dose",,51750.0
Nicaragua,Typhoid,,155250.0
Nicaragua,Typhoid conjugate vaccine,,155250.0
Niger,"Diphtheria-containing vaccine, 4th dose (1st booster)",,14180028.0
Niger,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,14180028.0
Niger,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,14180028.0
Niger,"Fractional inactivated polio-containing vaccine, 1st dose",,14180028.0
Niger,"Fractional inactivated polio-containing vaccine, 2nd dose",,14180028.0
Niger,"HPV Female, final dose",,14180028.0
Niger,"HPV Male, final dose",,14180028.0
Niger,"HPV Vaccination coverage by age 15, first dose, females",,16543366.0
Niger,"HPV Vaccination coverage by age 15, first dose, males",,16543366.0
Niger,"HPV Vaccination coverage by age 15, last dose, females",,16543366.0
Niger,"HPV Vaccination coverage by age 15, last dose, males",,16543366.0
Niger,"HPV Vaccination program coverage, first dose, females",,16543366.0
Niger,"HPV Vaccination program coverage, first dose, males",,16543366.0
Niger,"HPV Vaccination program coverage, last dose, females",,16543366.0
Niger,"HPV Vaccination program coverage, last dose, males",,16543366.0
Niger,Influenza all persons above >6 months (universal recommendation),,7090014.0
Niger,Influenza child age group 1,,7090014.0
Niger,Influenza child age group 2,,7090014.0
Niger,Influenza chronic adult,,7090014.0
Niger,Influenza chronic children and adults,,5908345.0
Niger,Influenza chronic pediatric,,7090014.0
Niger,Influenza health care workers,,7090014.0
Niger,Influenza older persons,,7090014.0
Niger,Influenza other,,3545007.0
Niger,Influenza pregnant women,,7090014.0
Niger,Influenza residents living in long term care facilities,,7090014.0
Niger,Influenza travellers (incl. Hajj pilgrimage),,5908345.0
Niger,"Malaria vaccine, 1st dose",,2363338.0
Niger,"Malaria vaccine, 3rd dose",,2363338.0
Niger,"Malaria vaccine, 4th dose",,2363338.0
Niger,Meningococcal B vaccine,,2363338.0
Niger,"Meningococcal B vaccine, last dose",,2363338.0
Niger,"Pertussis-containing vaccine, 4th dose (1st booster)",,14180028.0
Niger,"Pertussis-containing vaccine, pregnant women",,7090014.0
Niger,"Tetanus-containing vaccine, 4th dose (1st booster)",,14180028.0
Niger,"Tetanus-containing vaccine, 5th dose (2nd booster)",,14180028.0
Niger,"Tetanus-containing vaccine, 6th dose (3rd booster)",,14180028.0
Niger,Typhoid,,7090014.0
Niger,Typhoid conjugate vaccine,,7090014.0
Nigeria,"Diphtheria-containing vaccine, 4th dose (1st booster)",,50649768.0
Nigeria,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,50649768.0
Nigeria,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,50649768.0
Nigeria,"Fractional inactivated polio-containing vaccine, 1st dose",,50649768.0
Nigeria,"Fractional inactivated polio-containing vaccine, 2nd dose",,50649768.0
Nigeria,"HPV Male, final dose",,50649768.0
Nigeria,"HPV Vaccination coverage by age 15, first dose, females",,59091396.0
Nigeria,"HPV Vaccination coverage by age 15, first dose, males",,59091396.0
Nigeria,"HPV Vaccination coverage by age 15, last dose, females",,59091396.0
Nigeria,"HPV Vaccination coverage by age 15, last dose, males",,59091396.0
Nigeria,"HPV Vaccination program coverage, first dose, males",,59091396.0
Nigeria,"HPV Vaccination program coverage, last dose, males",,59091396.0
Nigeria,Influenza all persons above >6 months (universal recommendation),,25324884.0
Nigeria,Influenza child age group 1,,25324884.0
Nigeria,Influenza child age group 2,,25324884.0
Nigeria,Influenza chronic adult,,25324884.0
Nigeria,Influenza chronic children and adults,,21104070.0
Nigeria,Influenza chronic pediatric,,25324884.0
Nigeria,Influenza health care workers,,25324884.0
Nigeria,Influenza older persons,,25324884.0
Nigeria,Influenza other,,12662442.0
Nigeria,Influenza pregnant women,,25324884.0
Nigeria,Influenza residents living in long term care facilities,,25324884.0
Nigeria,Influenza travellers (incl. Hajj pilgrimage),,21104070.0
Nigeria,"Malaria vaccine, 1st dose",,8441628.0
Nigeria,"Malaria vaccine, 3rd dose",,8441628.0
Nigeria,"Malaria vaccine, 4th dose",,8441628.0
Nigeria,Meningococcal B vaccine,,8441628.0
Nigeria,"Meningococcal B vaccine, last dose",,8441628.0
Nigeria,"Pertussis-containing vaccine, 4th dose (1st booster)",,50649768.0
Nigeria,"Pertussis-containing vaccine, pregnant women",,25324884.0
Nigeria,"Tetanus-containing vaccine, 4th dose (1st booster)",,50649768.0
Nigeria,"Tetanus-containing vaccine, 5th dose (2nd booster)",,50649768.0
